,Location,Retweet_Count,Date,Tweets
6940,"Mumbai, India",6,Wed Feb 26 06:50:50 +0000 2020,"@haryannvi @RMCpost Real culprit is media morons who deliberately did not disclose the details of the #CAA and let the chaos spread. Government clarified multiple times and on multiple occasions that CAA is not impacting any Indian Citizen, but media igno"
6942,,0,Wed Feb 26 06:50:30 +0000 2020,"I blame no one but u @AmitShah  for the violence and all misunderstanding about the #CAAProtest... wasn't it for you and your chronology, delhi wud nt have been burning...#CAA was something good ,but your politics made it scary. 2 late and 2 little ur efforts wr after to explain."
6968,"Bhopal, India",11,Wed Feb 26 06:45:39 +0000 2020,We Appeal everyone to maintain peace and harmony. Ignore rumours and unverified messages being circulated on social media.#DelhiViolence #BhopalPolice #CAA  @digpolicebhopal @DGP_MP @DainikBhaskarMP
6979,,0,Wed Feb 26 06:43:25 +0000 2020,"Areey #coronavirus jaldi aa rey.. It is respectable for a virus to take lives than compared to these communal fools, our fellow '#Indians'. We have to think about the social fabric of our country, one #CAA and we turn into blood thirsty rioters #DelhiBurning #DelhiViolence"
7000,,0,Wed Feb 26 06:39:25 +0000 2020,@vijaita @HMOIndia Any riots pertain to national security as well! Your dumbness speaks a lot about your incompetence Weren't u the one who berated @PMOIndia for not talking on economy and giving #CAA importance! Well isn't Finance ministry responsible fo
7014,"Karnataka, India",237,Wed Feb 26 06:37:48 +0000 2020,Goebbels would have been supremely proud about Indian Liberals for spreading lies against the #CAA and India.
7017,,0,Wed Feb 26 06:35:07 +0000 2020,"@vinodkapri Why donâ€™t you demand arrest of Sonia Gandhi, Waris Pathan and a number of mullahs who openly instigated Muslims to come out on streets against #CAA, which has nothing to do with Indian Muslims?  Kapil Mishra just demanded vacating the roads "
7018,,0,Wed Feb 26 06:34:54 +0000 2020,"This is again considered as a diplomatic victory for #India as #Pakistan is trying hard to internationalise the #Kashmir issue and criticising India over #CAA by using all its nefarious activities, its false propaganda and its cheap tricks and tactics against India!"
7020,,0,Wed Feb 26 06:32:16 +0000 2020,"Meanwhile, the vote criticising India's #CAA and its restriction in #JammuAndKashmir which was expected to conclude in the first week of Feb has been postponed by the parliamentarians of #EuropeanUnion until the end of March."
7021,"Bengaluru, India",0,Wed Feb 26 06:29:43 +0000 2020,"@PMOIndia Dear Sir, #CAA is not against any indian citizens. This has to be explained to people. You need to talk to the people, be it Saheen Baag or any other place. You are the supreme leader and people will listen to you. @ndtv @HMOIndia @otvnews @Time"
7023,"Bengaluru, India",0,Wed Feb 26 06:27:26 +0000 2020,@ndtv Dear @KapilMishra_IND please keep your mouth shut. The time is to talk about peace. #CAA is not against any citizen of India. This has to be explained to some people. So take the path of explain and not fight. @otvnews @INCIndia @TimesNow
7026,"Siliguri, India",1,Wed Feb 26 06:25:29 +0000 2020,"#delhivoilence was just the trial of big dream of #BJP govt by bringing such discriminating laws like #caa , #babarimasjid , #tripletalaq all they care about is satta and kursi. Aag lagake bujhane se inki satta barkarar rehti hai. Par hame aisa govt chaihe ho aag lagne hi na de"
7036,"Thane, India",0,Wed Feb 26 06:10:55 +0000 2020,"@moonstar4u @PMOIndia Dear madam, don't get upset with these radicals. I appreciate your stand on #CAA.  More celebrity's like come out and support the issue. Hat's off to you! Am a regular watcher of @tmkoc ."
7038,"New Delhi, India",0,Wed Feb 26 06:07:46 +0000 2020,@HarishKhuranna @ArvindKejriwal Harish Ji Good to see Gunga Bola.  Mr Kejri will you stand up and  1. Give 1 cr to #RatanLal  2. Read #CAA and tell your workers MLA MLC esp M  3. Tell your people to be indoor Shoot at Sight Order Given.  Else no of MLA wi
7040,"New Delhi, India",0,Wed Feb 26 06:06:39 +0000 2020,Many precious lives lost.100s of crores worth of public and private property damaged/destroyed. Countless injured. Country on edge.   But yet to read a verified report of an Indian citizen actually being negatively affected by the #CAA bill.  #CAAProtest
7043,India,0,Wed Feb 26 06:02:51 +0000 2020,"The government's monopoly on violence and it's legitimacy come from upholding the law. Only when they uphold the law can they enforce it and crush violence. This weeks events leave much desired from the Indian state,  #CAA #DelhiRiots"
7044,,0,Wed Feb 26 06:02:45 +0000 2020,"@mkatju Sir,don't you think that #CAA has become a very important issue of this country. And now the Supreme Court shuld constitute a special bench which will conduct the hearings in the similar way as was done in that Ayodhya case where the daily hearing"
7045,Mumbai Maharashtra,0,Wed Feb 26 05:56:29 +0000 2020,@AJEnglish @AJENews @AlArabiya_Eng @cnnbrk @CNN @MuslimAdvocates @MWLOrg_en @MuslimCouncil @ndtvindia @bbcworldservice @BBCWorld @hrw @UNHumanRights @HRC @HumansOfBombay @HumaneSociety Pls do something sir.  we've no expectation from our #Government we be
7049,India,0,Wed Feb 26 05:55:02 +0000 2020,"@BBCHindi not a surprise that @BBCWorld wont even cover news on pakistani grooming gangs in UK who literally raped and abused hundreds of young british girls..  stop poking your dirty nose into India, its you who divided us and still seek to continue doin"
7050,Mumbai,4,Wed Feb 26 05:55:02 +0000 2020,"2/2 #DelhiRiots2020 we need to remember how things started.. anti #CAAProtests weâ€™re going on since 2 months without any violence from protesters, so the pro #CAA guys joining in has created this situation.. and in any case the HM @AmitShah shud b capable to control it else leave"
7056,New Delhi/Port Louis/SouthAfri,0,Wed Feb 26 05:49:01 +0000 2020,"#CAA is the collective conscience of Hindus.  Abandon it, and our conscience dies.  Leave it, and we cease to be Hindus.  Forsake it, and we will never be able to make a stand ever again.  THAT is how crucial it is for us! Don't be mistaken!  #Delhi_riot"
7057,India,0,Wed Feb 26 05:48:24 +0000 2020,@pkj_star @shirakishi @VAdhiveshan @shivsunny #CAA was drafted under ABV in 2003. Why wasn't it implemented? UPA wanted to bring CAA in 2009 why did Modi oppose it? Now why is BJP desperate to get it implemented? Meanwhile our laws have been giving refuge
7060,India,0,Wed Feb 26 05:46:49 +0000 2020,"@MayaramArvind @NeilBalthazar whats shameful Sir... the rioters being caugt in their act.. or the rioters being punished... or the same set of rioters earlier carrying flags and signing national anthem when they went about blocking railway stations, roads"
7062,India,0,Wed Feb 26 05:45:50 +0000 2020,@ShekharGupta @maxpk44 @attorneybharti @swadesh171 There's no provision of taking back citizenship from anyone due to #CAA  NRC is not drafted or rolled out   Whats the protest and road blocking about ?
7063,,0,Wed Feb 26 05:45:23 +0000 2020,"@khanumarfa And people like you &amp; many chanel like yours are responsible for this mess, by injecting lies in Muslim's minds about #CAA, that it is going to throw them out of country."
7064,Vizag/Phoenix,0,Wed Feb 26 05:42:28 +0000 2020,"@AmitShah @narendramodi Sir, our patient ran out. It is time we need to stop these protests from day one. These are manufactured protests. They are protesting against losing elections and SC verdicts. #CAA is an excuse. Investigate ISI and @INCIndia links"
7069,Karachi-Pakistan,9,Wed Feb 26 05:40:17 +0000 2020,"The death toll rose to 18 on Wednesday in Delhi, India as clashes between two groups over the Citizenship Amendment Act (CAA) turned even more violent when pro-CAA vandalised a mosque and shrine in the cap... #India #CAA #GenocideInDelhi #Mosque ##DelhiRiots2020 #IndiaAgainstCAA"
7070,India,0,Wed Feb 26 05:39:31 +0000 2020,"@snehapadiyath @NeilBalthazar werent these people the same who were signing national anthem, carrying the national flag and then abusing Hindus and the govt based on lies on #CAA?  they can riot, burn, obstruct, distrub public life.. but when RIOTERS are "
7074,"surat, gujarat, india",0,Wed Feb 26 05:34:49 +0000 2020,@ShekharGupta @maxpk44 @attorneybharti @swadesh171 Put a hand on your heart and ask yourself whether or not the #UrbanNaxals and other political parties are not responsible for instigating the minorities and spreading lies about #CAA
7077,Delhi,1,Wed Feb 26 05:32:52 +0000 2020,Only in India.... A political law easing citizenship for persecuted foreigners can be so misconstrued as to fire religious disharmony amongst its citizens.  Disgusted and sickened how vested interests have manipulated the herd.  Lives lost for nothing.  #CAA
7089,India,1,Wed Feb 26 05:24:42 +0000 2020,"Politicians have ulterior motives, Normal man on Streets is Naive, Media is Greedy. So, as an Educated, Qualified, Responsible Indian, DO NOT TAKE SIDES. DO NOT SHARE or endorse any video floating around. Be calm and tell others to be calm. #DelhiViolence #CAA"
7091,"Jalandhar, India",0,Wed Feb 26 05:24:21 +0000 2020,"@KapilSibal Sonia Gandhi openly said to come on roads against #CAA  and this is the result , first your party provokes and than you tweet what a double faced people you are.."
7093,,0,Wed Feb 26 05:23:07 +0000 2020,No respect!! #hateforkejriwal we should respect #CAA . Just provoking uneducated people to create hate and violence!  #delhivoilence
7097,"Ranikhet, Uttarakhand India",0,Wed Feb 26 05:20:49 +0000 2020,Can anyone tell the name of the journalist and his channel..who asked #US  president #Trump about #CAA in the #press conference in Delhi..... We must recognise these people and their agendas ... @prettypadmaja @PoliticalKida @indiantweeter @AdvaitaKala @Iyervval
7099,"Ahmedabad, India",0,Wed Feb 26 05:19:45 +0000 2020,"#CAA is the collective conscience of Hindus.  Abandon it, and our conscience dies.  Leave it, and we cease to be Hindus.  Forsake it, and we will never be able to make a stand ever again.  THAT is how crucial it is for us! Don't be mistaken!  #Delhi_riots"
7101,New Delhi,8,Wed Feb 26 05:18:26 +0000 2020,"""#CAA will not affect any Indian"", he said  22 lives in Delhi and 31 in UP have been lost so far.   â€œWe passed this bill to help the persecuted from neighbouring countries"", he said  Have perpetuated an organized anti muslim pogrom   #Delhiantimuslimgenocide"
7103,"Gurgaon, India",4,Wed Feb 26 05:17:08 +0000 2020,#CAA : Le intellectuals - How can you discriminate with people based on their religion? It should be same and must include Muslims.  #UCC : Le Intellectuals- How can you eliminate minority customs? It can't be same for everyone. We demand a different law for muslim religion.
7109,india ,0,Wed Feb 26 05:13:11 +0000 2020,"When I was young my little sister and I use to play, laugh and fight together like any other siblings And what else she did exactly like others was poking me to my extreme anger and then crying herself Infront of my mom Something exactly same is happening in country righnow #CAA"
7112,,0,Wed Feb 26 05:11:53 +0000 2020,@tehseenp @narendramodi This all started with unconstitutional rioting by anti #CAA protest and blocking of roads at #shaheenbagh. Rioters of any community need to be cracked down. But don't whitewash the unnecessary extremism of anti CAA mob which is at 
7113,"New Delhi, India",18,Wed Feb 26 05:10:43 +0000 2020,"Dec 2019: #Assam erupts in anger against #CAA. Police crackdown on protesters is swift and brutal. Five unarmed people shot dead for just joining protest marches.  February 2020:  Mobs on the rampage in #Delhi, selectively targeting Muslims. Police action: None  #Delhi"
7114,"New Delhi, India",0,Wed Feb 26 05:10:20 +0000 2020,@rjfahad @PMOIndia That's what Rajeev Gandhi govt. did in the past... kneeling down over protest... Remember Shah Bano case when orthodox muslims protested and govt withdrawn SC's judgment...but not this time. #CAA
7115,"Mumbai, India",0,Wed Feb 26 05:08:36 +0000 2020,@chetan_bhagat This all happened just because of @INCIndia @MamataOfficial @yadavakhilesh @TejYadav14 and many other parties!! Whne govt of India already said that there will we no effect of any Muslims #CAA than why they cheating Muslim? All credit goes 
7117,"New Delhi, India",0,Wed Feb 26 05:05:47 +0000 2020,@zafarsareshwala First misguide Muslim community on #CAA Provoke them ... Then sit behind and watched  Ppl like you are equally responsible for riots.  #DelhiBurning bcz of you too...
7121,No Mans Land,0,Wed Feb 26 05:03:25 +0000 2020,"@Sameera22 @chrislhayes #FactCheck #CAA law expedites Indian citizenship for persecuted religious minorities from Pakistan, Bangladesh and Afghanistan living in #India before 12/31/2014. Muslims are not banned from getting Indian citizenship, in fact 100s"
7123,Global,0,Wed Feb 26 05:00:46 +0000 2020,@Swamy39 I think your rational thinking has gone for a sixer! How protesting against giving nationality on the basis of religion becomes a thing against nation? And was it really necessary? #CAA
7126,Mumbai,0,Wed Feb 26 04:58:39 +0000 2020,@_YogendraYadav That spirit is natural to most of the Indians. You don't have to guard that. Just guard the country from people who fear monger and tell fake thing on citizenship of Indians in the veil of #CAA
7129,ðŸŒŽ,22,Wed Feb 26 04:56:30 +0000 2020,So A Single Man is the reason for current burning India ?  That is @PrashantKishor   Who gave idea of implementing  #CAA to BJP to win Election   And now giving idea of protest against #CAA to opposite parties to win election..  #DelhiRiots2020 #DelhiViolence #DelhiCAAClashes
